PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 11-LAS MARGARITAS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARISOL DELGADILLO VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 05:04:54 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 3-OCOSINGO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIO ZENTENO GUERRERO,04/04/2021,02/06/2021,06/04/2021 05:04:54 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ROSA LIDIA SANTAMARIA JIMENEZ,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 2-IGUALA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,EDUARDO CABALLERO ALMAZAN,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 20-COSOLEACAQUE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CESAR ULLOA LUCIO,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 18-ZONGOLICA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CORINA GONZALEZ GARCIA,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 19-SAN ANDRES TUXTLA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE RAMON VELASCO AGUIRRE,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,103039.26,,3374.13,,,,4815.81,111229.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 3-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARINO MARTINEZ GOMEZ,04/04/2021,02/06/2021,28/04/2021 12:17:42 p.m.,ACTIVO,,1648189,,,4021.4,,3374.13,,,,5953.62,13349.15
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 12-HEROICA PUEBLA DE ZARAGOZA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,NARCISO CAZARES DATTOLI,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 4-JOJUTLA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ALVARO GARCIA ALVAREZ,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 1-PALENQUE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,PATRICIA VAZQUEZ CASTELLANO,04/04/2021,02/06/2021,26/04/2021 03:59:54 p.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 17-COSAMALOAPAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE LUIS REYES FARIAS,04/04/2021,02/06/2021,06/04/2021 05:15:12 a.m.,ACTIVO,,1648189,,,63039.26,,3374.13,,,,4815.81,71229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 1-PANUCO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ZITA HIMILCE NUBERG CANALES,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 7-CHILPANCINGO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JULIO CESAR AGUIRRE SAGAHON,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,58039.26,,3374.13,,,,4815.81,66229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 3-TUXPAN DE RODRIGUEZ CANO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,OSCAR JUAN ALEJANDRO NARAVE FLORES,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 16-CORDOBA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SUE ARISBELTH VILLEGAS RAMIREZ,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 6-SAN LUIS POTOSI,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,GABRIEL GONZALEZ OROCIO,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 13-HUATUSCO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,RUPERTO DAVID CASTRO CARRERA,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,REYNA ARELI ESQUIVEL REYES,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 3-RIOVERDE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA ISABEL ARRIAGA NARVAEZ,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 5-SAN LUIS POTOSI,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FABIOLA DEL CARMEN ZUÑIGA AGUILERA,04/04/2021,02/06/2021,28/04/2021 12:14:44 p.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 5-TICUL,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FERNANDO ARTURO HERCILA EK,04/04/2021,02/06/2021,06/04/2021 05:17:16 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,11600,,4815.81,72829.2
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 1-SANTA CATARINA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MONICA GABRIELA GONZALEZ MENDEZ,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 6-CIUDAD HIDALGO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SERGIO STEFANO GARCIA CARMONA,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 7-GARCIA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE HECTOR SANCHEZ HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 3-GRAL. ESCOBEDO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MILTON JAVIER GARZA IBARRA,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,9694.13,,,,11627.31,74360.7
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 1-LAZARO CARDENAS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA ESBEIDE VILLANUEVA MONTAÑO,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 1-VALLADOLID,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JORGE HIPOLITO CHABLE HERRERA,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 4-MERIDA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ADRIANA FERNANDEZ VERA,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,14179.26,,3374.13,,23200,,43675.81,84429.2
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 6-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FRANCISCO JAVIER CRUZ JIMENEZ,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FERNANDO ANAYA GARCIA,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 10-MONTERREY,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,NORA DIONICIA CANTU RESENDEZ,04/04/2021,02/06/2021,06/04/2021 05:19:33 a.m.,ACTIVO,,1648189,,,75039.26,,3374.13,,,,4815.81,83229.2
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 3-COMPOSTELA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARICELA MIRAMONTES NAVARRO,04/04/2021,02/06/2021,06/04/2021 05:30:07 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,,5558.11,,9540.11
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 18-IZTAPALAPA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,NIZHULY YATHZIN ORTIZ MENA,04/04/2021,02/06/2021,06/04/2021 05:30:07 a.m.,ACTIVO,,1648189,,,10131.99,551.05,26303.39,,14406.9,5558.11,,56951.44
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 4-GUANAJUATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE MENDEZ ORTEGA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 5-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JUAN DAVID FRAUSTO CHAVEZ,04/04/2021,02/06/2021,26/04/2021 03:59:03 p.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 12-APATZINGAN DE LA CONSTITUCION,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ADRIAN RUIZ BERNABE,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ARACELI MARTINEZ CASTRO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,68530.92,,3374.13,,,,4815.81,76720.86
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 19-CIUDAD GUZMAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ROMAN ARELLANO GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 8-MORELIA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DORAMITZI GONZALEZ HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,43039.26,,3374.13,,,,4815.81,51229.2
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 9-REYNOSA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CARLOS ENRIQUE ARREOLA BENAVIDES,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 15-LA BARCA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ALEJANDRO NAVARRO LOMELI,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 17-JOCOTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARTIN GONZALEZ OROPEZA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 18-AUTLAN DE NAVARRO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,HOMERO ESPINOZA DIAZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 2-PURUANDIRO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ANDREA NAHIELY RAMIREZ CHAVEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,43039.26,,3374.13,,,,4815.81,51229.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 7-SAN FRANCISCO DEL RINCON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA LIZBETH GUERRERO RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 10-URIANGATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ADRIAN CAMARGO ZAMUDIO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,ZACATECAS,Distrito 3-ZACATECAS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE MANUEL BALDERAS CASTAÑEDA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 4-ZAPOPAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SOFIA CARDENAS PINEDA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SANTIAGO FABIAN ARROYO SEGUEDO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,9969.26,,3374.13,,112868,,4815.81,131027.2
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 5-EL PUEBLITO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE ALFREDO PIÑA GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,59969.26,,3374.13,,112868,,4815.81,181027.2
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 2-JIUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,HUGO ENRIQUE HERNANDEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,55999.26,,3374.13,,,,4815.81,64189.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 2-SAN MIGUEL DE ALLENDE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JUAN GONZALO CARRANZA ARREGUIN,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 5-YAUTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,OMAR ZAMBRANO HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,69439.26,,3374.13,,,,4815.81,77629.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 3-HEROICA ZITACUARO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SERGIO PACHECO FREEMAN,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 7-ZACAPU,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,AYARY CONTRERAS SILVA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ARCELIA MENDOZA HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 3-TEPATITLAN DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA DOLORES JIMENEZ ORNELAS,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 6-LA MAGDALENA CONTRERAS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ANA LUISA VERA ANDRADE,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,68530.92,,3374.13,,,,4815.81,76720.86
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 5-CIUDAD VICTORIA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ANA LETICIA CORTEZ OCAÑA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 9-IRAPUATO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARTHA LUCIA OLMOS BARRERA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 11-LEON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DAVID GARCIA TREJO,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 10-MIGUEL HIDALGO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ILEANA ISLA MOYA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,18530.92,,3374.13,,,,4815.81,26720.86
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 1-NUEVO LAREDO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JULIA DANIELA PATRICIA LUJAN LOPEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 6-CIUDAD MANTE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,RAFAEL CARBAJAL RIVERA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 1-PLAYA DEL CARMEN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOANNA CONTRERAS VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,68539.26,,3374.13,,,,4815.81,76729.2
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 8-TAMPICO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JUAN MANUEL FERNANDEZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,RAFAELA ORTEGA DIAZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,59969.26,,3374.13,,82708,,4815.81,150867.2
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 2-SAN JUAN DEL RIO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ERIKA LEE GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,75969.26,,3374.13,,112868,,4815.81,197027.2
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 3-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ANAHI CAROLINA RAMIREZ AYALA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,59969.26,,28624.13,,112868,,4815.81,206277.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 20-TONALA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JULIO CESAR GONZALEZ PADILLA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,3039.26,,3374.13,,,,4815.81,11229.2
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CAROLINA HUERTA AGUILAR,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,54021.4,,3374.13,,,,5953.62,63349.15
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 4-JIQUILPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SERGIO LEAL GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 8-GUADALAJARA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ZONIA JUDITH MERINO GARCIA DE ALBA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 13-TLAQUEPAQUE,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA CRISTINA PILOÑA RIVERA,04/04/2021,02/06/2021,06/04/2021 05:21:51 a.m.,ACTIVO,,1648189,,,53039.26,,3374.13,,,,4815.81,61229.2
